date,trade_code,high,low,open,close,volume
2020-08-09,T15Y0423,0,0,0,0,0
2020-08-06,T15Y0423,0,0,0,0,0
2020-08-05,T15Y0423,0,0,0,0,0
2020-08-04,T15Y0423,0,0,0,0,0
2020-08-03,T15Y0423,0,0,0,0,0
2020-07-30,T15Y0423,0,0,0,0,0
2020-07-29,T15Y0423,0,0,0,0,0
2020-07-28,T15Y0423,0,0,0,0,0
2020-07-27,T15Y0423,0,0,0,0,0
2020-07-26,T15Y0423,0,0,0,0,0
2020-07-23,T15Y0423,0,0,0,0,0
2020-07-22,T15Y0423,0,0,0,0,0
2020-07-21,T15Y0423,0,0,0,0,0
2020-07-20,T15Y0423,0,0,0,0,0
2020-07-19,T15Y0423,0,0,0,0,0
2020-07-16,T15Y0423,0,0,0,0,0
2020-07-15,T15Y0423,0,0,0,0,0
2020-07-14,T15Y0423,0,0,0,0,0
2020-07-13,T15Y0423,0,0,0,0,0
2020-07-12,T15Y0423,0,0,0,0,0
2020-07-09,T15Y0423,0,0,0,0,0
2020-07-08,T15Y0423,0,0,0,0,0
2020-07-07,T15Y0423,0,0,0,0,0
2020-07-06,T15Y0423,0,0,0,0,0
2020-07-05,T15Y0423,0,0,0,0,0
2020-07-02,T15Y0423,0,0,0,0,0
2020-08-10,T15Y0424,0,0,0,0,0
2020-08-09,T15Y0424,0,0,0,0,0
2020-08-06,T15Y0424,0,0,0,0,0
2020-08-05,T15Y0424,0,0,0,0,0
2020-08-04,T15Y0424,0,0,0,0,0
2020-08-03,T15Y0424,0,0,0,0,0
2020-07-30,T15Y0424,0,0,0,0,0
2020-07-29,T15Y0424,0,0,0,0,0
2020-07-28,T15Y0424,0,0,0,0,0
2020-07-27,T15Y0424,0,0,0,0,0
2020-07-26,T15Y0424,0,0,0,0,0
2020-07-23,T15Y0424,0,0,0,0,0
2020-07-22,T15Y0424,0,0,0,0,0
2020-07-21,T15Y0424,0,0,0,0,0
2020-07-20,T15Y0424,0,0,0,0,0
2020-07-19,T15Y0424,0,0,0,0,0
2020-07-16,T15Y0424,0,0,0,0,0
2020-07-15,T15Y0424,0,0,0,0,0
2020-07-14,T15Y0424,0,0,0,0,0
2020-07-13,T15Y0424,0,0,0,0,0
2020-07-12,T15Y0424,0,0,0,0,0
2020-07-09,T15Y0424,0,0,0,0,0
2020-07-08,T15Y0424,0,0,0,0,0
2020-07-07,T15Y0424,0,0,0,0,0
2020-07-06,T15Y0424,0,0,0,0,0
2020-07-05,T15Y0424,0,0,0,0,0
2020-07-02,T15Y0424,0,0,0,0,0
2020-08-10,T15Y0425,0,0,0,0,0
2020-08-09,T15Y0425,0,0,0,0,0
2020-08-06,T15Y0425,0,0,0,0,0
2020-08-05,T15Y0425,0,0,0,0,0
2020-08-04,T15Y0425,0,0,0,0,0
2020-08-03,T15Y0425,0,0,0,0,0
2020-07-30,T15Y0425,0,0,0,0,0
2020-07-29,T15Y0425,0,0,0,0,0
2020-07-28,T15Y0425,0,0,0,0,0
2020-07-27,T15Y0425,0,0,0,0,0
2020-07-26,T15Y0425,0,0,0,0,0
2020-07-23,T15Y0425,0,0,0,0,0
2020-07-22,T15Y0425,0,0,0,0,0
2020-07-21,T15Y0425,0,0,0,0,0
2020-07-20,T15Y0425,0,0,0,0,0
2020-07-19,T15Y0425,0,0,0,0,0
2020-07-16,T15Y0425,0,0,0,0,0
2020-07-15,T15Y0425,0,0,0,0,0
2020-07-14,T15Y0425,0,0,0,0,0
2020-07-13,T15Y0425,0,0,0,0,0
2020-07-12,T15Y0425,0,0,0,0,0
2020-07-09,T15Y0425,0,0,0,0,0
2020-07-08,T15Y0425,0,0,0,0,0
2020-07-07,T15Y0425,0,0,0,0,0
2020-07-06,T15Y0425,0,0,0,0,0
2020-07-05,T15Y0425,0,0,0,0,0
2020-07-02,T15Y0425,0,0,0,0,0
2020-08-10,T15Y0426,0,0,0,0,0
2020-08-09,T15Y0426,0,0,0,0,0
2020-08-06,T15Y0426,0,0,0,0,0
2020-08-05,T15Y0426,0,0,0,0,0
2020-08-04,T15Y0426,0,0,0,0,0
2020-08-03,T15Y0426,0,0,0,0,0
2020-07-30,T15Y0426,0,0,0,0,0
2020-07-29,T15Y0426,0,0,0,0,0
2020-07-28,T15Y0426,0,0,0,0,0
2020-07-27,T15Y0426,0,0,0,0,0
2020-07-26,T15Y0426,0,0,0,0,0
2020-07-23,T15Y0426,0,0,0,0,0
2020-07-22,T15Y0426,0,0,0,0,0
2020-07-21,T15Y0426,0,0,0,0,0
2020-07-20,T15Y0426,0,0,0,0,0
2020-07-19,T15Y0426,0,0,0,0,0
2020-07-16,T15Y0426,0,0,0,0,0
2020-07-15,T15Y0426,0,0,0,0,0
2020-07-14,T15Y0426,0,0,0,0,0
2020-07-13,T15Y0426,0,0,0,0,0
2020-07-12,T15Y0426,0,0,0,0,0
2020-07-09,T15Y0426,0,0,0,0,0
2020-07-08,T15Y0426,0,0,0,0,0
2020-07-07,T15Y0426,0,0,0,0,0
2020-07-06,T15Y0426,0,0,0,0,0
2020-07-05,T15Y0426,0,0,0,0,0
2020-07-02,T15Y0426,0,0,0,0,0
2020-08-10,T15Y0523,0,0,0,0,0
2020-08-09,T15Y0523,0,0,0,0,0
2020-08-06,T15Y0523,0,0,0,0,0
2020-08-05,T15Y0523,0,0,0,0,0
2020-08-04,T15Y0523,0,0,0,0,0
2020-08-03,T15Y0523,0,0,0,0,0
2020-07-30,T15Y0523,0,0,0,0,0
2020-07-29,T15Y0523,0,0,0,0,0
2020-07-28,T15Y0523,0,0,0,0,0
2020-07-27,T15Y0523,0,0,0,0,0
2020-07-26,T15Y0523,0,0,0,0,0
2020-07-23,T15Y0523,0,0,0,0,0
2020-07-22,T15Y0523,0,0,0,0,0
2020-07-21,T15Y0523,0,0,0,0,0
2020-07-20,T15Y0523,0,0,0,0,0
2020-07-19,T15Y0523,0,0,0,0,0
2020-07-16,T15Y0523,0,0,0,0,0
2020-07-15,T15Y0523,0,0,0,0,0
2020-07-14,T15Y0523,0,0,0,0,0
2020-07-13,T15Y0523,0,0,0,0,0
2020-07-12,T15Y0523,0,0,0,0,0
2020-07-09,T15Y0523,0,0,0,0,0
2020-07-08,T15Y0523,0,0,0,0,0
2020-07-07,T15Y0523,0,0,0,0,0
2020-07-06,T15Y0523,0,0,0,0,0
2020-07-05,T15Y0523,0,0,0,0,0
2020-07-02,T15Y0523,0,0,0,0,0
2020-08-10,T15Y0524,0,0,0,0,0
2020-08-09,T15Y0524,0,0,0,0,0
2020-08-06,T15Y0524,0,0,0,0,0
2020-08-05,T15Y0524,0,0,0,0,0
2020-08-04,T15Y0524,0,0,0,0,0
2020-08-03,T15Y0524,0,0,0,0,0
2020-07-30,T15Y0524,0,0,0,0,0
2020-07-29,T15Y0524,0,0,0,0,0
2020-07-28,T15Y0524,0,0,0,0,0
2020-07-27,T15Y0524,0,0,0,0,0
2020-07-26,T15Y0524,0,0,0,0,0
2020-07-23,T15Y0524,0,0,0,0,0
2020-07-22,T15Y0524,0,0,0,0,0
2020-07-21,T15Y0524,0,0,0,0,0
2020-07-20,T15Y0524,0,0,0,0,0
2020-07-19,T15Y0524,0,0,0,0,0
2020-07-16,T15Y0524,0,0,0,0,0
2020-07-15,T15Y0524,0,0,0,0,0
2020-07-14,T15Y0524,0,0,0,0,0
2020-07-13,T15Y0524,0,0,0,0,0
2020-07-12,T15Y0524,0,0,0,0,0
2020-07-09,T15Y0524,0,0,0,0,0
2020-07-08,T15Y0524,0,0,0,0,0
2020-07-07,T15Y0524,0,0,0,0,0
2020-07-06,T15Y0524,0,0,0,0,0
2020-07-05,T15Y0524,0,0,0,0,0
2020-07-02,T15Y0524,0,0,0,0,0
2020-08-10,T15Y0525,0,0,0,0,0
2020-08-09,T15Y0525,0,0,0,0,0
2020-08-06,T15Y0525,0,0,0,0,0
2020-08-05,T15Y0525,0,0,0,0,0
2020-08-04,T15Y0525,0,0,0,0,0
2020-08-03,T15Y0525,0,0,0,0,0
2020-07-30,T15Y0525,0,0,0,0,0
2020-07-29,T15Y0525,0,0,0,0,0
2020-07-28,T15Y0525,0,0,0,0,0
2020-07-27,T15Y0525,0,0,0,0,0
2020-07-26,T15Y0525,0,0,0,0,0
2020-07-23,T15Y0525,0,0,0,0,0
2020-07-22,T15Y0525,0,0,0,0,0
2020-07-21,T15Y0525,0,0,0,0,0
2020-07-20,T15Y0525,0,0,0,0,0
2020-07-19,T15Y0525,0,0,0,0,0
2020-07-16,T15Y0525,0,0,0,0,0
2020-07-15,T15Y0525,0,0,0,0,0
2020-07-14,T15Y0525,0,0,0,0,0
2020-07-13,T15Y0525,0,0,0,0,0
2020-07-12,T15Y0525,0,0,0,0,0
2020-07-09,T15Y0525,0,0,0,0,0
2020-07-08,T15Y0525,0,0,0,0,0
2020-07-07,T15Y0525,0,0,0,0,0
2020-07-06,T15Y0525,0,0,0,0,0
2020-07-05,T15Y0525,0,0,0,0,0
2020-07-02,T15Y0525,0,0,0,0,0
2020-08-10,T15Y0526,0,0,0,0,0
2020-08-09,T15Y0526,0,0,0,0,0
2020-08-06,T15Y0526,0,0,0,0,0
2020-08-05,T15Y0526,0,0,0,0,0
2020-08-04,T15Y0526,0,0,0,0,0
2020-08-03,T15Y0526,0,0,0,0,0
2020-07-30,T15Y0526,0,0,0,0,0
2020-07-29,T15Y0526,0,0,0,0,0
2020-07-28,T15Y0526,0,0,0,0,0
2020-07-27,T15Y0526,0,0,0,0,0
2020-07-26,T15Y0526,0,0,0,0,0
2020-07-23,T15Y0526,0,0,0,0,0
2020-07-22,T15Y0526,0,0,0,0,0
2020-07-21,T15Y0526,0,0,0,0,0
2020-07-20,T15Y0526,0,0,0,0,0
2020-07-19,T15Y0526,0,0,0,0,0
2020-07-16,T15Y0526,0,0,0,0,0
2020-07-15,T15Y0526,0,0,0,0,0
2020-07-14,T15Y0526,0,0,0,0,0
2020-07-13,T15Y0526,0,0,0,0,0
2020-07-12,T15Y0526,0,0,0,0,0
2020-07-09,T15Y0526,0,0,0,0,0
2020-07-08,T15Y0526,0,0,0,0,0
2020-07-07,T15Y0526,0,0,0,0,0
2020-07-06,T15Y0526,0,0,0,0,0
2020-07-05,T15Y0526,0,0,0,0,0
2020-07-02,T15Y0526,0,0,0,0,0
2020-08-10,T15Y0623,0,0,0,0,0
2020-08-09,T15Y0623,0,0,0,0,0
2020-08-06,T15Y0623,0,0,0,0,0
2020-08-05,T15Y0623,0,0,0,0,0
2020-08-04,T15Y0623,0,0,0,0,0
2020-08-03,T15Y0623,0,0,0,0,0
2020-07-30,T15Y0623,0,0,0,0,0
2020-07-29,T15Y0623,0,0,0,0,0
2020-07-28,T15Y0623,0,0,0,0,0
2020-07-27,T15Y0623,0,0,0,0,0
2020-07-26,T15Y0623,0,0,0,0,0
2020-07-23,T15Y0623,0,0,0,0,0
2020-07-22,T15Y0623,0,0,0,0,0
2020-07-21,T15Y0623,0,0,0,0,0
2020-07-20,T15Y0623,0,0,0,0,0
2020-07-19,T15Y0623,0,0,0,0,0
2020-07-16,T15Y0623,0,0,0,0,0
2020-07-15,T15Y0623,0,0,0,0,0
2020-07-14,T15Y0623,0,0,0,0,0
2020-07-13,T15Y0623,0,0,0,0,0
2020-07-12,T15Y0623,0,0,0,0,0
2020-07-09,T15Y0623,0,0,0,0,0
2020-07-08,T15Y0623,0,0,0,0,0
2020-07-07,T15Y0623,0,0,0,0,0
2020-07-06,T15Y0623,0,0,0,0,0
2020-07-05,T15Y0623,0,0,0,0,0
2020-07-02,T15Y0623,0,0,0,0,0
2020-08-10,T15Y0624,0,0,0,0,0
2020-08-09,T15Y0624,0,0,0,0,0
2020-08-06,T15Y0624,0,0,0,0,0
2020-08-05,T15Y0624,0,0,0,0,0
2020-08-04,T15Y0624,0,0,0,0,0
2020-08-03,T15Y0624,0,0,0,0,0
2020-07-30,T15Y0624,0,0,0,0,0
2020-07-29,T15Y0624,0,0,0,0,0
2020-07-28,T15Y0624,0,0,0,0,0
2020-07-27,T15Y0624,0,0,0,0,0
2020-07-26,T15Y0624,0,0,0,0,0
2020-07-23,T15Y0624,0,0,0,0,0
2020-07-22,T15Y0624,0,0,0,0,0
2020-07-21,T15Y0624,0,0,0,0,0
2020-07-20,T15Y0624,0,0,0,0,0
2020-07-19,T15Y0624,0,0,0,0,0
2020-07-16,T15Y0624,0,0,0,0,0
2020-07-15,T15Y0624,0,0,0,0,0
2020-07-14,T15Y0624,0,0,0,0,0
2020-07-13,T15Y0624,0,0,0,0,0
2020-07-12,T15Y0624,0,0,0,0,0
2020-07-09,T15Y0624,0,0,0,0,0
2020-07-08,T15Y0624,0,0,0,0,0
2020-07-07,T15Y0624,0,0,0,0,0
2020-07-06,T15Y0624,0,0,0,0,0
2020-07-05,T15Y0624,0,0,0,0,0
2020-07-02,T15Y0624,0,0,0,0,0
2020-08-10,T15Y0625,0,0,0,0,0
2020-08-09,T15Y0625,0,0,0,0,0
2020-08-06,T15Y0625,0,0,0,0,0
2020-08-05,T15Y0625,0,0,0,0,0
2020-08-04,T15Y0625,0,0,0,0,0
2020-08-03,T15Y0625,0,0,0,0,0
2020-07-30,T15Y0625,0,0,0,0,0
2020-07-29,T15Y0625,0,0,0,0,0
2020-07-28,T15Y0625,0,0,0,0,0
2020-07-27,T15Y0625,0,0,0,0,0
2020-07-26,T15Y0625,0,0,0,0,0
2020-07-23,T15Y0625,0,0,0,0,0
2020-07-22,T15Y0625,0,0,0,0,0
2020-07-21,T15Y0625,0,0,0,0,0
2020-07-20,T15Y0625,0,0,0,0,0
2020-07-19,T15Y0625,0,0,0,0,0
2020-07-16,T15Y0625,0,0,0,0,0
2020-07-15,T15Y0625,0,0,0,0,0
2020-07-14,T15Y0625,0,0,0,0,0
2020-07-13,T15Y0625,0,0,0,0,0
2020-07-12,T15Y0625,0,0,0,0,0
2020-07-09,T15Y0625,0,0,0,0,0
2020-07-08,T15Y0625,0,0,0,0,0
2020-07-07,T15Y0625,0,0,0,0,0
2020-07-06,T15Y0625,0,0,0,0,0
2020-07-05,T15Y0625,0,0,0,0,0
2020-07-02,T15Y0625,0,0,0,0,0
2020-08-10,T15Y0626,0,0,0,0,0
2020-08-09,T15Y0626,0,0,0,0,0
2020-08-06,T15Y0626,0,0,0,0,0
2020-08-05,T15Y0626,0,0,0,0,0
2020-08-04,T15Y0626,0,0,0,0,0
2020-08-03,T15Y0626,0,0,0,0,0
2020-07-30,T15Y0626,0,0,0,0,0
2020-07-29,T15Y0626,0,0,0,0,0
2020-07-28,T15Y0626,0,0,0,0,0
2020-07-27,T15Y0626,0,0,0,0,0
2020-07-26,T15Y0626,0,0,0,0,0
2020-07-23,T15Y0626,0,0,0,0,0
2020-07-22,T15Y0626,0,0,0,0,0
2020-07-21,T15Y0626,0,0,0,0,0
2020-07-20,T15Y0626,0,0,0,0,0
2020-07-19,T15Y0626,0,0,0,0,0
2020-07-16,T15Y0626,0,0,0,0,0
2020-07-15,T15Y0626,0,0,0,0,0
2020-07-14,T15Y0626,0,0,0,0,0
2020-07-13,T15Y0626,0,0,0,0,0
2020-07-12,T15Y0626,0,0,0,0,0
2020-07-09,T15Y0626,0,0,0,0,0
2020-07-08,T15Y0626,0,0,0,0,0
2020-07-07,T15Y0626,0,0,0,0,0
2020-07-06,T15Y0626,0,0,0,0,0
2020-07-05,T15Y0626,0,0,0,0,0
2020-07-02,T15Y0626,0,0,0,0,0
2020-08-10,T15Y0722,0,0,0,0,0
2020-08-09,T15Y0722,0,0,0,0,0
2020-08-06,T15Y0722,0,0,0,0,0
2020-08-05,T15Y0722,0,0,0,0,0
2020-08-04,T15Y0722,0,0,0,0,0
2020-08-03,T15Y0722,0,0,0,0,0
2020-07-30,T15Y0722,0,0,0,0,0
2020-07-29,T15Y0722,0,0,0,0,0
2020-07-28,T15Y0722,0,0,0,0,0
2020-07-27,T15Y0722,0,0,0,0,0
2020-07-26,T15Y0722,0,0,0,0,0
2020-07-23,T15Y0722,0,0,0,0,0
2020-07-22,T15Y0722,0,0,0,0,0
2020-07-21,T15Y0722,0,0,0,0,0
2020-07-20,T15Y0722,0,0,0,0,0
2020-07-19,T15Y0722,0,0,0,0,0
2020-07-16,T15Y0722,0,0,0,0,0
2020-07-15,T15Y0722,0,0,0,0,0
2020-07-14,T15Y0722,0,0,0,0,0
2020-07-13,T15Y0722,0,0,0,0,0
2020-07-12,T15Y0722,0,0,0,0,0
2020-07-09,T15Y0722,0,0,0,0,0
2020-07-08,T15Y0722,0,0,0,0,0
2020-07-07,T15Y0722,0,0,0,0,0
2020-07-06,T15Y0722,0,0,0,0,0
2020-07-05,T15Y0722,0,0,0,0,0
2020-07-02,T15Y0722,0,0,0,0,0
2020-08-10,T15Y0723,0,0,0,0,0
2020-08-09,T15Y0723,0,0,0,0,0
2020-08-06,T15Y0723,0,0,0,0,0
2020-08-05,T15Y0723,0,0,0,0,0
2020-08-04,T15Y0723,0,0,0,0,0
2020-08-03,T15Y0723,0,0,0,0,0
2020-07-30,T15Y0723,0,0,0,0,0
2020-07-29,T15Y0723,0,0,0,0,0
2020-07-28,T15Y0723,0,0,0,0,0
2020-07-27,T15Y0723,0,0,0,0,0
2020-07-26,T15Y0723,0,0,0,0,0
2020-07-23,T15Y0723,0,0,0,0,0
2020-07-22,T15Y0723,0,0,0,0,0
2020-07-21,T15Y0723,0,0,0,0,0
2020-07-20,T15Y0723,0,0,0,0,0
2020-07-19,T15Y0723,0,0,0,0,0
2020-07-16,T15Y0723,0,0,0,0,0
2020-07-15,T15Y0723,0,0,0,0,0
2020-07-14,T15Y0723,0,0,0,0,0
2020-07-13,T15Y0723,0,0,0,0,0
2020-07-12,T15Y0723,0,0,0,0,0
2020-07-09,T15Y0723,0,0,0,0,0
2020-07-08,T15Y0723,0,0,0,0,0
2020-07-07,T15Y0723,0,0,0,0,0
2020-07-06,T15Y0723,0,0,0,0,0
2020-07-05,T15Y0723,0,0,0,0,0
2020-07-02,T15Y0723,0,0,0,0,0
2020-08-10,T15Y0724,0,0,0,0,0
2020-08-09,T15Y0724,0,0,0,0,0
2020-08-06,T15Y0724,0,0,0,0,0
2020-08-05,T15Y0724,0,0,0,0,0
2020-08-04,T15Y0724,0,0,0,0,0
2020-08-03,T15Y0724,0,0,0,0,0
2020-07-30,T15Y0724,0,0,0,0,0
2020-07-29,T15Y0724,0,0,0,0,0
2020-07-28,T15Y0724,0,0,0,0,0
2020-07-27,T15Y0724,0,0,0,0,0
2020-07-26,T15Y0724,0,0,0,0,0
2020-07-23,T15Y0724,0,0,0,0,0
2020-07-22,T15Y0724,0,0,0,0,0
2020-07-21,T15Y0724,0,0,0,0,0
2020-07-20,T15Y0724,0,0,0,0,0
2020-07-19,T15Y0724,0,0,0,0,0
2020-07-16,T15Y0724,0,0,0,0,0
2020-07-15,T15Y0724,0,0,0,0,0
2020-07-14,T15Y0724,0,0,0,0,0
2020-07-13,T15Y0724,0,0,0,0,0
2020-07-12,T15Y0724,0,0,0,0,0
2020-07-09,T15Y0724,0,0,0,0,0
2020-07-08,T15Y0724,0,0,0,0,0
2020-07-07,T15Y0724,0,0,0,0,0
2020-07-06,T15Y0724,0,0,0,0,0
2020-07-05,T15Y0724,0,0,0,0,0
2020-07-02,T15Y0724,0,0,0,0,0
2020-08-10,T15Y0725,0,0,0,0,0
2020-08-09,T15Y0725,0,0,0,0,0
2020-08-06,T15Y0725,0,0,0,0,0
2020-08-05,T15Y0725,0,0,0,0,0
2020-08-04,T15Y0725,0,0,0,0,0
2020-08-03,T15Y0725,0,0,0,0,0
2020-07-30,T15Y0725,0,0,0,0,0
2020-07-29,T15Y0725,0,0,0,0,0
2020-07-28,T15Y0725,0,0,0,0,0
2020-07-27,T15Y0725,0,0,0,0,0
2020-07-26,T15Y0725,0,0,0,0,0
2020-07-23,T15Y0725,0,0,0,0,0
2020-07-22,T15Y0725,0,0,0,0,0
2020-07-21,T15Y0725,0,0,0,0,0
2020-07-20,T15Y0725,0,0,0,0,0
2020-07-19,T15Y0725,0,0,0,0,0
2020-07-16,T15Y0725,0,0,0,0,0
2020-07-15,T15Y0725,0,0,0,0,0
2020-07-14,T15Y0725,0,0,0,0,0
2020-07-13,T15Y0725,0,0,0,0,0
2020-07-12,T15Y0725,0,0,0,0,0
2020-07-09,T15Y0725,0,0,0,0,0
2020-07-08,T15Y0725,0,0,0,0,0
2020-07-07,T15Y0725,0,0,0,0,0
2020-07-06,T15Y0725,0,0,0,0,0
2020-07-05,T15Y0725,0,0,0,0,0
2020-07-02,T15Y0725,0,0,0,0,0
2020-08-10,T15Y0822,0,0,0,0,0
2020-08-09,T15Y0822,0,0,0,0,0
2020-08-06,T15Y0822,0,0,0,0,0
2020-08-05,T15Y0822,0,0,0,0,0
2020-08-04,T15Y0822,0,0,0,0,0
2020-08-03,T15Y0822,0,0,0,0,0
2020-07-30,T15Y0822,0,0,0,0,0
2020-07-29,T15Y0822,0,0,0,0,0
2020-07-28,T15Y0822,0,0,0,0,0
2020-07-27,T15Y0822,0,0,0,0,0
2020-07-26,T15Y0822,0,0,0,0,0
2020-07-23,T15Y0822,0,0,0,0,0
2020-07-22,T15Y0822,0,0,0,0,0
2020-07-21,T15Y0822,0,0,0,0,0
2020-07-20,T15Y0822,0,0,0,0,0
2020-07-19,T15Y0822,0,0,0,0,0
2020-07-16,T15Y0822,0,0,0,0,0
2020-07-15,T15Y0822,0,0,0,0,0
2020-07-14,T15Y0822,0,0,0,0,0
2020-07-13,T15Y0822,0,0,0,0,0
2020-07-12,T15Y0822,0,0,0,0,0
2020-07-09,T15Y0822,0,0,0,0,0
2020-07-08,T15Y0822,0,0,0,0,0
2020-07-07,T15Y0822,0,0,0,0,0
2020-07-06,T15Y0822,0,0,0,0,0
2020-07-05,T15Y0822,0,0,0,0,0
2020-07-02,T15Y0822,0,0,0,0,0
2020-08-10,T15Y0823,0,0,0,0,0
2020-08-09,T15Y0823,0,0,0,0,0
2020-08-06,T15Y0823,0,0,0,0,0
2020-08-05,T15Y0823,0,0,0,0,0
2020-08-04,T15Y0823,0,0,0,0,0
2020-08-03,T15Y0823,0,0,0,0,0
2020-07-30,T15Y0823,0,0,0,0,0
2020-07-29,T15Y0823,0,0,0,0,0
2020-07-28,T15Y0823,0,0,0,0,0
2020-07-27,T15Y0823,0,0,0,0,0
2020-07-26,T15Y0823,0,0,0,0,0
2020-07-23,T15Y0823,0,0,0,0,0
2020-07-22,T15Y0823,0,0,0,0,0
2020-07-21,T15Y0823,0,0,0,0,0
2020-07-20,T15Y0823,0,0,0,0,0
2020-07-19,T15Y0823,0,0,0,0,0
2020-07-16,T15Y0823,0,0,0,0,0
2020-07-15,T15Y0823,0,0,0,0,0
2020-07-14,T15Y0823,0,0,0,0,0
2020-07-13,T15Y0823,0,0,0,0,0
2020-07-12,T15Y0823,0,0,0,0,0
2020-07-09,T15Y0823,0,0,0,0,0
2020-07-08,T15Y0823,0,0,0,0,0
2020-07-07,T15Y0823,0,0,0,0,0
2020-07-06,T15Y0823,0,0,0,0,0
2020-07-05,T15Y0823,0,0,0,0,0
2020-07-02,T15Y0823,0,0,0,0,0
2020-08-10,T15Y0824,0,0,0,0,0
2020-08-09,T15Y0824,0,0,0,0,0
2020-08-06,T15Y0824,0,0,0,0,0
2020-08-05,T15Y0824,0,0,0,0,0
2020-08-04,T15Y0824,0,0,0,0,0
2020-08-03,T15Y0824,0,0,0,0,0
2020-07-30,T15Y0824,0,0,0,0,0
2020-07-29,T15Y0824,0,0,0,0,0
2020-07-28,T15Y0824,0,0,0,0,0
2020-07-27,T15Y0824,0,0,0,0,0
2020-07-26,T15Y0824,0,0,0,0,0
2020-07-23,T15Y0824,0,0,0,0,0
2020-07-22,T15Y0824,0,0,0,0,0
2020-07-21,T15Y0824,0,0,0,0,0
2020-07-20,T15Y0824,0,0,0,0,0
2020-07-19,T15Y0824,0,0,0,0,0
2020-07-16,T15Y0824,0,0,0,0,0
2020-07-15,T15Y0824,0,0,0,0,0
2020-07-14,T15Y0824,0,0,0,0,0
2020-07-13,T15Y0824,0,0,0,0,0
2020-07-12,T15Y0824,0,0,0,0,0
2020-07-09,T15Y0824,0,0,0,0,0
2020-07-08,T15Y0824,0,0,0,0,0
2020-07-07,T15Y0824,0,0,0,0,0
2020-07-06,T15Y0824,0,0,0,0,0
2020-07-05,T15Y0824,0,0,0,0,0
2020-07-02,T15Y0824,0,0,0,0,0
2020-08-10,T15Y0825,0,0,0,0,0
2020-08-09,T15Y0825,0,0,0,0,0
2020-08-06,T15Y0825,0,0,0,0,0
2020-08-05,T15Y0825,0,0,0,0,0
2020-08-04,T15Y0825,0,0,0,0,0
2020-08-03,T15Y0825,0,0,0,0,0
2020-07-30,T15Y0825,0,0,0,0,0
2020-07-29,T15Y0825,0,0,0,0,0
2020-07-28,T15Y0825,0,0,0,0,0
2020-07-27,T15Y0825,0,0,0,0,0
2020-07-26,T15Y0825,0,0,0,0,0
2020-07-23,T15Y0825,0,0,0,0,0
2020-07-22,T15Y0825,0,0,0,0,0
2020-07-21,T15Y0825,0,0,0,0,0
2020-07-20,T15Y0825,0,0,0,0,0
2020-07-19,T15Y0825,0,0,0,0,0
2020-07-16,T15Y0825,0,0,0,0,0
2020-07-15,T15Y0825,0,0,0,0,0
2020-07-14,T15Y0825,0,0,0,0,0
2020-07-13,T15Y0825,0,0,0,0,0
2020-07-12,T15Y0825,0,0,0,0,0
2020-07-09,T15Y0825,0,0,0,0,0
2020-07-08,T15Y0825,0,0,0,0,0
2020-07-07,T15Y0825,0,0,0,0,0
2020-07-06,T15Y0825,0,0,0,0,0
2020-07-05,T15Y0825,0,0,0,0,0
2020-07-02,T15Y0825,0,0,0,0,0
2020-08-10,T15Y0826,0,0,0,0,0
2020-08-09,T15Y0826,0,0,0,0,0
2020-08-06,T15Y0826,0,0,0,0,0
2020-08-05,T15Y0826,0,0,0,0,0
2020-08-04,T15Y0826,0,0,0,0,0
2020-08-03,T15Y0826,0,0,0,0,0
2020-07-30,T15Y0826,0,0,0,0,0
2020-07-29,T15Y0826,0,0,0,0,0
2020-07-28,T15Y0826,0,0,0,0,0
2020-07-27,T15Y0826,0,0,0,0,0
2020-07-26,T15Y0826,0,0,0,0,0
2020-07-23,T15Y0826,0,0,0,0,0
2020-07-22,T15Y0826,0,0,0,0,0
2020-07-21,T15Y0826,0,0,0,0,0
2020-07-20,T15Y0826,0,0,0,0,0
2020-07-19,T15Y0826,0,0,0,0,0
2020-07-16,T15Y0826,0,0,0,0,0
2020-07-15,T15Y0826,0,0,0,0,0
2020-07-14,T15Y0826,0,0,0,0,0
2020-07-13,T15Y0826,0,0,0,0,0
2020-07-12,T15Y0826,0,0,0,0,0
2020-07-09,T15Y0826,0,0,0,0,0
2020-07-08,T15Y0826,0,0,0,0,0
2020-07-07,T15Y0826,0,0,0,0,0
2020-07-06,T15Y0826,0,0,0,0,0
2020-07-05,T15Y0826,0,0,0,0,0
2020-07-02,T15Y0826,0,0,0,0,0
2020-08-10,T15Y0922,0,0,0,0,0
2020-08-09,T15Y0922,0,0,0,0,0
2020-08-06,T15Y0922,0,0,0,0,0
2020-08-05,T15Y0922,0,0,0,0,0
2020-08-04,T15Y0922,0,0,0,0,0
2020-08-03,T15Y0922,0,0,0,0,0
2020-07-30,T15Y0922,0,0,0,0,0
2020-07-29,T15Y0922,0,0,0,0,0
2020-07-28,T15Y0922,0,0,0,0,0
2020-07-27,T15Y0922,0,0,0,0,0
2020-07-26,T15Y0922,0,0,0,0,0
2020-07-23,T15Y0922,0,0,0,0,0
2020-07-22,T15Y0922,0,0,0,0,0
2020-07-21,T15Y0922,0,0,0,0,0
2020-07-20,T15Y0922,0,0,0,0,0
2020-07-19,T15Y0922,0,0,0,0,0
